Date,Close
9/8/2020 16:00:00,1.83
9/9/2020 16:00:00,1.86
9/10/2020 16:00:00,1.85
9/11/2020 16:00:00,1.8
9/14/2020 16:00:00,1.83
9/15/2020 16:00:00,1.88
9/16/2020 16:00:00,1.88
9/17/2020 16:00:00,1.93
9/18/2020 16:00:00,1.93
9/21/2020 16:00:00,1.82
9/22/2020 16:00:00,1.82
9/23/2020 16:00:00,1.81
9/24/2020 16:00:00,1.78
9/25/2020 16:00:00,1.79
9/28/2020 16:00:00,1.76
9/29/2020 16:00:00,1.76
9/30/2020 16:00:00,1.78
10/1/2020 16:00:00,1.76
10/2/2020 16:00:00,1.86
10/5/2020 16:00:00,1.93
10/6/2020 16:00:00,1.91
10/7/2020 16:00:00,1.91
10/8/2020 16:00:00,1.92
10/9/2020 16:00:00,2.04
10/12/2020 16:00:00,2
10/13/2020 16:00:00,2.03
10/14/2020 16:00:00,1.98
10/15/2020 16:00:00,1.99
10/16/2020 16:00:00,2.01
10/19/2020 16:00:00,1.9
10/20/2020 16:00:00,1.92
10/21/2020 16:00:00,1.91
10/22/2020 16:00:00,1.95
10/23/2020 16:00:00,1.94
10/26/2020 16:00:00,1.89
10/27/2020 16:00:00,1.93
10/28/2020 16:00:00,1.88
10/29/2020 16:00:00,1.85
10/30/2020 16:00:00,1.79
11/2/2020 16:00:00,1.73
11/3/2020 16:00:00,1.8
11/4/2020 16:00:00,1.82
11/5/2020 16:00:00,1.82
11/6/2020 16:00:00,1.75
11/9/2020 16:00:00,1.78
11/10/2020 16:00:00,1.78
11/11/2020 16:00:00,1.86
11/12/2020 16:00:00,1.81
11/13/2020 16:00:00,1.8
11/16/2020 16:00:00,1.81
11/17/2020 16:00:00,1.78
11/18/2020 16:00:00,1.82
11/19/2020 16:00:00,1.78
11/20/2020 16:00:00,1.79
11/23/2020 16:00:00,2.04
11/24/2020 16:00:00,1.99
11/25/2020 16:00:00,1.96
11/27/2020 13:00:00,1.96
11/30/2020 16:00:00,1.94
12/1/2020 16:00:00,1.9
12/2/2020 16:00:00,1.97
12/3/2020 16:00:00,2.06
12/4/2020 16:00:00,2.12
12/7/2020 16:00:00,1.97
12/8/2020 16:00:00,1.94
12/9/2020 16:00:00,1.87
12/10/2020 16:00:00,1.87
12/11/2020 16:00:00,1.78
12/14/2020 16:00:00,1.77
12/15/2020 16:00:00,1.89
12/16/2020 16:00:00,1.92
12/17/2020 16:00:00,1.83
12/18/2020 16:00:00,1.76
12/21/2020 16:00:00,1.77
12/22/2020 16:00:00,1.82
12/23/2020 16:00:00,1.86
12/24/2020 13:00:00,1.95
12/28/2020 16:00:00,2.13
12/29/2020 16:00:00,2.11
12/30/2020 16:00:00,2.11
