Date,Close
6/25/2019 16:00:00,31.26
6/26/2019 16:00:00,31.46
6/27/2019 16:00:00,32.15
6/28/2019 16:00:00,32.61
7/1/2019 16:00:00,32.88
7/2/2019 16:00:00,32.19
7/3/2019 13:00:00,32.72
7/5/2019 16:00:00,32.46
7/8/2019 16:00:00,32.79
7/9/2019 16:00:00,32.36
7/10/2019 16:00:00,32.94
7/11/2019 16:00:00,33.03
7/12/2019 16:00:00,33.78
7/15/2019 16:00:00,33.61
7/16/2019 16:00:00,34.22
7/17/2019 16:00:00,33.26
7/18/2019 16:00:00,33.74
7/19/2019 16:00:00,33.08
7/22/2019 16:00:00,32.9
7/23/2019 16:00:00,33.73
7/24/2019 16:00:00,34.59
7/25/2019 16:00:00,31.67
7/26/2019 16:00:00,31.24
7/29/2019 16:00:00,30.74
7/30/2019 16:00:00,30.71
7/31/2019 16:00:00,30.51
8/1/2019 16:00:00,29.84
8/2/2019 16:00:00,29.45
8/5/2019 16:00:00,28.53
8/6/2019 16:00:00,28.36
8/7/2019 16:00:00,28.63
8/8/2019 16:00:00,29.08
8/9/2019 16:00:00,28.78
8/12/2019 16:00:00,27.64
8/13/2019 16:00:00,27.51
8/14/2019 16:00:00,26.1
8/15/2019 16:00:00,25.41
8/16/2019 16:00:00,25.79
8/19/2019 16:00:00,26.1
8/20/2019 16:00:00,25.83
8/21/2019 16:00:00,26.42
8/22/2019 16:00:00,26.53
8/23/2019 16:00:00,25.42
8/26/2019 16:00:00,25.19
8/27/2019 16:00:00,24.45
8/28/2019 16:00:00,25.33
8/29/2019 16:00:00,26.32
8/30/2019 16:00:00,26.31
9/3/2019 16:00:00,26.51
9/4/2019 16:00:00,27
9/5/2019 16:00:00,27.69
9/6/2019 16:00:00,27.79
9/9/2019 16:00:00,28.44
9/10/2019 16:00:00,29.12
9/11/2019 16:00:00,29.76
9/12/2019 16:00:00,29.94
9/13/2019 16:00:00,29.95
9/16/2019 16:00:00,27.77
9/17/2019 16:00:00,28.64
9/18/2019 16:00:00,28.6
9/19/2019 16:00:00,28.3
9/20/2019 16:00:00,27.99
9/23/2019 16:00:00,27.5
9/24/2019 16:00:00,27
9/25/2019 16:00:00,27.44
9/26/2019 16:00:00,27.19
9/27/2019 16:00:00,27.01
9/30/2019 16:00:00,26.97
10/1/2019 16:00:00,26.8
10/2/2019 16:00:00,25.37
10/3/2019 16:00:00,25.27
10/4/2019 16:00:00,25.83
10/7/2019 16:00:00,25.83
10/8/2019 16:00:00,26.26
10/9/2019 16:00:00,27.07
10/10/2019 16:00:00,27.18
10/11/2019 16:00:00,27.36
10/14/2019 16:00:00,27.62
10/15/2019 16:00:00,28.27
10/16/2019 16:00:00,28.05
10/17/2019 16:00:00,27.93
10/18/2019 16:00:00,28.22
10/21/2019 16:00:00,28.62
10/22/2019 16:00:00,28.26
10/23/2019 16:00:00,28.29
10/24/2019 16:00:00,29.41
10/25/2019 16:00:00,30.86
10/28/2019 16:00:00,31.36
10/29/2019 16:00:00,30.92
10/30/2019 16:00:00,30.29
10/31/2019 16:00:00,30.06
11/1/2019 16:00:00,30.56
11/4/2019 16:00:00,30.95
11/5/2019 16:00:00,31.18
11/6/2019 16:00:00,30.96
11/7/2019 16:00:00,30.96
11/8/2019 16:00:00,30.76
11/11/2019 16:00:00,30.59
11/12/2019 16:00:00,29.52
11/13/2019 16:00:00,28.66
11/14/2019 16:00:00,28.77
11/15/2019 16:00:00,28.86
11/18/2019 16:00:00,28.6
11/19/2019 16:00:00,29.29
11/20/2019 16:00:00,28.23
11/21/2019 16:00:00,27.93
11/22/2019 16:00:00,28.68
11/25/2019 16:00:00,28.99
11/26/2019 16:00:00,29.05
11/27/2019 16:00:00,28.95
11/29/2019 13:00:00,28.74
12/2/2019 16:00:00,28.08
12/3/2019 16:00:00,27.29
12/4/2019 16:00:00,27.38
12/5/2019 16:00:00,27.24
12/6/2019 16:00:00,27.73
12/9/2019 16:00:00,27.49
12/10/2019 16:00:00,27
12/11/2019 16:00:00,26.86
12/12/2019 16:00:00,27.72
12/13/2019 16:00:00,27.48
12/16/2019 16:00:00,27.92
12/17/2019 16:00:00,28.28
12/18/2019 16:00:00,28
12/19/2019 16:00:00,28.55
12/20/2019 16:00:00,29.04
12/23/2019 16:00:00,29.3
12/24/2019 13:00:00,29.18
12/26/2019 16:00:00,29.67
12/27/2019 16:00:00,28.44
12/30/2019 16:00:00,28.3
