Date,Close
8/28/2019 16:00:00,23.35
8/29/2019 16:00:00,23.47
8/30/2019 16:00:00,23.55
9/3/2019 16:00:00,23.32
9/4/2019 16:00:00,23.72
9/5/2019 16:00:00,24.3
9/6/2019 16:00:00,24.2
9/9/2019 16:00:00,25.19
9/10/2019 16:00:00,25.29
9/11/2019 16:00:00,25.72
9/12/2019 16:00:00,25.34
9/13/2019 16:00:00,26.07
9/16/2019 16:00:00,26.11
9/17/2019 16:00:00,25.88
9/18/2019 16:00:00,26.02
9/19/2019 16:00:00,25.95
9/20/2019 16:00:00,26
9/23/2019 16:00:00,26.01
9/24/2019 16:00:00,25.28
9/25/2019 16:00:00,25.04
9/26/2019 16:00:00,24.8
9/27/2019 16:00:00,24.88
9/30/2019 16:00:00,24.97
10/1/2019 16:00:00,24.56
10/2/2019 16:00:00,24.02
10/3/2019 16:00:00,23.91
10/4/2019 16:00:00,23.91
10/7/2019 16:00:00,23.84
10/8/2019 16:00:00,23.44
10/9/2019 16:00:00,23.4
10/10/2019 16:00:00,23.48
10/11/2019 16:00:00,23.7
10/14/2019 16:00:00,23.35
10/15/2019 16:00:00,23.35
10/16/2019 16:00:00,23.06
10/17/2019 16:00:00,22.67
10/18/2019 16:00:00,22.75
10/21/2019 16:00:00,23.33
10/22/2019 16:00:00,23.58
10/23/2019 16:00:00,23.84
10/24/2019 16:00:00,23.7
10/25/2019 16:00:00,23.65
10/28/2019 16:00:00,23.83
10/29/2019 16:00:00,23.71
10/30/2019 16:00:00,23.61
10/31/2019 16:00:00,23.25
11/1/2019 16:00:00,23.91
11/4/2019 16:00:00,24.33
11/5/2019 16:00:00,24.2
11/6/2019 16:00:00,24.15
11/7/2019 16:00:00,23.35
11/8/2019 16:00:00,23.02
11/11/2019 16:00:00,22.62
11/12/2019 16:00:00,22.41
11/13/2019 16:00:00,22.51
11/14/2019 16:00:00,22.36
11/15/2019 16:00:00,22.62
11/18/2019 16:00:00,22.57
11/19/2019 16:00:00,22.56
11/20/2019 16:00:00,22.3
11/21/2019 16:00:00,22.02
11/22/2019 16:00:00,22.34
11/25/2019 16:00:00,22.9
11/26/2019 16:00:00,23.28
11/27/2019 16:00:00,23.89
11/29/2019 13:00:00,23.65
12/2/2019 16:00:00,23.75
12/3/2019 16:00:00,23.88
12/4/2019 16:00:00,23.62
12/5/2019 16:00:00,23.68
12/6/2019 16:00:00,24.41
12/9/2019 16:00:00,24.48
12/10/2019 16:00:00,24.41
12/11/2019 16:00:00,24.36
12/12/2019 16:00:00,24.5
12/13/2019 16:00:00,24.73
12/16/2019 16:00:00,24.94
12/17/2019 16:00:00,25.04
12/18/2019 16:00:00,25.68
12/19/2019 16:00:00,25.85
12/20/2019 16:00:00,26.05
12/23/2019 16:00:00,26.12
12/24/2019 13:00:00,26.1
12/26/2019 16:00:00,26.46
12/27/2019 16:00:00,26.42
12/30/2019 16:00:00,25.85
